SalesOrderNumber	OrderDate	ResellerKey	EmployeeKey	SalesTerritoryKey
SO50280	Tuesday, May 21, 2019	233	283	2
SO50290	Thursday, May 23, 2019	666	283	2
SO50311	Thursday, May 30, 2019	108	283	2
SO50312	Thursday, May 30, 2019	642	283	2
SO50683	Friday, June 7, 2019	72	283	2
SO50704	Saturday, June 15, 2019	575	283	2
SO50706	Saturday, June 15, 2019	216	283	2
SO50727	Friday, June 21, 2019	54	283	2
SO50733	Sunday, June 23, 2019	126	283	2
SO51088	Wednesday, July 3, 2019	125	283	2
SO51101	Monday, July 8, 2019	618	283	2
SO51111	Friday, July 12, 2019	594	283	2
SO51112	Friday, July 12, 2019	691	283	2
SO51119	Sunday, July 14, 2019	305	283	2
SO51141	Friday, July 19, 2019	252	283	2
SO51741	Saturday, August 10, 2019	89	283	2
SO51743	Saturday, August 10, 2019	270	283	2
SO51747	Sunday, August 11, 2019	396	283	2
SO51748	Monday, August 12, 2019	233	283	2
SO51762	Wednesday, August 14, 2019	684	283	2
SO51770	Thursday, August 15, 2019	540	283	2
SO51776	Saturday, August 17, 2019	522	283	2
SO51778	Saturday, August 17, 2019	359	283	2
SO51784	Sunday, August 18, 2019	558	283	2
SO51790	Sunday, August 18, 2019	667	283	2
SO51810	Tuesday, August 20, 2019	108	283	2
SO51860	Thursday, August 29, 2019	666	283	2
SO53506	Wednesday, September 11, 2019	72	283	2
SO53534	Monday, September 16, 2019	216	283	2
SO53537	Monday, September 16, 2019	557	283	2
SO53556	Friday, September 20, 2019	53	283	2
SO53560	Saturday, September 21, 2019	539	283	2
SO53564	Sunday, September 22, 2019	636	283	2
SO53567	Sunday, September 22, 2019	179	283	2
SO53570	Sunday, September 22, 2019	54	283	2
SO53585	Tuesday, September 24, 2019	126	283	2
SO55239	Thursday, October 3, 2019	125	283	2
SO55248	Sunday, October 6, 2019	618	283	2
SO55259	Tuesday, October 8, 2019	691	283	2
SO55261	Wednesday, October 9, 2019	594	283	2
SO55330	Thursday, October 31, 2019	252	283	2
SO57060	Friday, November 8, 2019	89	283	2
SO57063	Saturday, November 9, 2019	396	283	2
SO57065	Saturday, November 9, 2019	233	283	2
SO57076	Sunday, November 10, 2019	684	283	2
SO57087	Wednesday, November 13, 2019	522	283	2
SO57091	Wednesday, November 13, 2019	378	283	2
SO57098	Friday, November 15, 2019	667	283	2
SO57112	Sunday, November 17, 2019	107	283	2
SO57125	Tuesday, November 19, 2019	108	283	2
SO57140	Thursday, November 21, 2019	359	283	2
SO57141	Thursday, November 21, 2019	666	283	2
SO57164	Monday, November 25, 2019	540	283	2
SO58903	Sunday, December 1, 2019	557	283	2
SO58950	Monday, December 9, 2019	72	283	2
SO58976	Friday, December 13, 2019	216	283	2
SO59006	Wednesday, December 18, 2019	576	283	2
SO59012	Thursday, December 19, 2019	539	283	2
SO59032	Saturday, December 21, 2019	126	283	2
SO59074	Tuesday, December 31, 2019	54	283	2
SO59075	Tuesday, December 31, 2019	179	283	2
SO61181	Saturday, January 4, 2020	125	283	2
SO61192	Monday, January 6, 2020	252	283	2
SO61209	Monday, January 13, 2020	594	283	2
SO61219	Thursday, January 16, 2020	691	283	2
SO61224	Saturday, January 18, 2020	618	283	2
SO63125	Saturday, February 1, 2020	378	283	2
SO63135	Monday, February 3, 2020	558	283	2
SO63137	Tuesday, February 4, 2020	667	283	2
SO63147	Thursday, February 6, 2020	36	283	2
SO63163	Sunday, February 9, 2020	89	283	2
SO63167	Sunday, February 9, 2020	684	283	2
SO63175	Tuesday, February 11, 2020	540	283	2
SO63182	Wednesday, February 12, 2020	522	283	2
SO63184	Wednesday, February 12, 2020	359	283	2
SO63200	Monday, February 17, 2020	233	283	2
SO63219	Tuesday, February 18, 2020	108	283	2
SO63264	Monday, February 24, 2020	432	283	2
SO63279	Wednesday, February 26, 2020	666	283	2
SO65152	Sunday, March 1, 2020	216	283	2
SO65194	Sunday, March 8, 2020	53	283	2
SO65236	Monday, March 16, 2020	54	283	2
SO65237	Monday, March 16, 2020	72	283	2
SO65245	Wednesday, March 18, 2020	179	283	2
SO65257	Friday, March 20, 2020	539	283	2
SO65262	Saturday, March 21, 2020	636	283	2
SO65276	Monday, March 23, 2020	126	283	2
SO65302	Friday, March 27, 2020	143	283	2
SO67263	Saturday, April 4, 2020	125	283	2
SO67271	Monday, April 6, 2020	618	283	2
SO67282	Friday, April 10, 2020	691	283	2
SO67284	Friday, April 10, 2020	594	283	2
SO67291	Monday, April 13, 2020	252	283	2
SO69440	Saturday, May 9, 2020	396	283	2
SO69442	Saturday, May 9, 2020	233	283	2
SO69450	Monday, May 11, 2020	684	283	2
SO69462	Wednesday, May 13, 2020	540	283	2
SO69467	Thursday, May 14, 2020	522	283	2
SO69473	Friday, May 15, 2020	378	283	2
SO69476	Friday, May 15, 2020	667	283	2
SO69481	Saturday, May 16, 2020	558	283	2
SO69489	Sunday, May 17, 2020	107	283	2
SO69493	Monday, May 18, 2020	89	283	2
SO69499	Tuesday, May 19, 2020	593	283	2
SO69507	Wednesday, May 20, 2020	432	283	2
SO69526	Monday, May 25, 2020	108	283	2
SO69534	Wednesday, May 27, 2020	359	283	2
SO69544	Thursday, May 28, 2020	666	283	2
SO48776	Thursday, January 24, 2019	414	283	2
SO49877	Tuesday, April 23, 2019	414	283	2
SO51157	Friday, July 26, 2019	414	283	2
SO55301	Wednesday, October 23, 2019	414	283	2
SO61239	Wednesday, January 22, 2020	414	283	2
SO67314	Monday, April 20, 2020	414	283	2
SO43681	Wednesday, July 19, 2017	423	285	5
SO43684	Friday, July 21, 2017	549	285	5
SO43694	Sunday, July 30, 2017	315	285	5
SO43695	Monday, July 31, 2017	27	285	5
SO43861	Thursday, August 10, 2017	584	285	5
SO43862	Friday, August 11, 2017	99	285	5
SO43875	Saturday, August 19, 2017	278	285	5
SO43900	Saturday, August 26, 2017	422	285	5
SO43905	Sunday, August 27, 2017	612	285	5
SO43910	Tuesday, August 29, 2017	45	285	5
SO44098	Saturday, September 16, 2017	567	285	5
SO44102	Sunday, September 17, 2017	386	285	5
SO44116	Sunday, September 24, 2017	368	285	5
SO44128	Wednesday, September 27, 2017	279	285	5
SO44130	Friday, September 29, 2017	602	285	5
SO44132	Saturday, September 30, 2017	585	285	5
SO44133	Saturday, September 30, 2017	170	285	5
SO44304	Wednesday, October 18, 2017	27	285	5
SO44306	Friday, October 20, 2017	423	285	5
SO44309	Sunday, October 22, 2017	549	285	5
SO44319	Tuesday, October 31, 2017	315	285	5
SO44506	Wednesday, November 8, 2017	584	285	5
SO44507	Wednesday, November 8, 2017	99	285	5
SO44518	Sunday, November 12, 2017	278	285	5
SO44549	Wednesday, November 22, 2017	422	285	5
SO44555	Saturday, November 25, 2017	612	285	5
SO44562	Monday, November 27, 2017	45	285	5
SO44761	Friday, December 15, 2017	567	285	5
SO44763	Sunday, December 17, 2017	675	285	5
SO44775	Saturday, December 23, 2017	525	285	5
SO44779	Sunday, December 24, 2017	368	285	5
SO44786	Tuesday, December 26, 2017	369	285	5
SO44798	Saturday, December 30, 2017	279	285	5
SO44799	Saturday, December 30, 2017	602	285	5
SO44801	Sunday, December 31, 2017	170	285	5
SO44802	Sunday, December 31, 2017	26	285	5
SO45062	Saturday, January 20, 2018	423	285	5
SO45065	Friday, January 26, 2018	549	285	5
SO45076	Wednesday, January 31, 2018	315	285	5
SO45077	Wednesday, January 31, 2018	27	285	5
SO45288	Thursday, February 8, 2018	584	285	5
SO45289	Friday, February 9, 2018	99	285	5
SO45300	Wednesday, February 14, 2018	278	285	5
SO45327	Wednesday, February 21, 2018	422	285	5
SO45330	Thursday, February 22, 2018	63	285	5
SO45331	Thursday, February 22, 2018	612	285	5
SO45337	Saturday, February 24, 2018	45	285	5
SO45540	Sunday, March 11, 2018	567	285	5
SO45543	Monday, March 12, 2018	675	285	5
SO45563	Wednesday, March 21, 2018	369	285	5
SO45574	Tuesday, March 27, 2018	602	285	5
SO45576	Thursday, March 29, 2018	279	285	5
SO45577	Thursday, March 29, 2018	170	285	5
SO45579	Saturday, March 31, 2018	585	285	5
SO45801	Tuesday, April 17, 2018	27	285	5
SO45802	Tuesday, April 17, 2018	423	285	5
SO45805	Sunday, April 22, 2018	549	285	5
SO45815	Monday, April 30, 2018	315	285	5
SO46045	Thursday, May 10, 2018	584	285	5
SO46047	Saturday, May 12, 2018	99	285	5
SO46056	Tuesday, May 15, 2018	278	285	5
SO46088	Friday, May 25, 2018	422	285	5
SO46091	Saturday, May 26, 2018	612	285	5
SO46099	Tuesday, May 29, 2018	45	285	5
SO46345	Sunday, June 10, 2018	567	285	5
SO46350	Tuesday, June 12, 2018	386	285	5
SO46361	Sunday, June 17, 2018	525	285	5
SO46365	Tuesday, June 19, 2018	368	285	5
SO46373	Friday, June 22, 2018	369	285	5
SO46383	Monday, June 25, 2018	602	285	5
SO46384	Tuesday, June 26, 2018	279	285	5
SO46387	Friday, June 29, 2018	170	285	5
SO46388	Friday, June 29, 2018	26	285	5
SO46389	Friday, June 29, 2018	585	285	5
SO46654	Friday, July 20, 2018	404	285	5
SO46665	Wednesday, July 25, 2018	387	285	5
SO46673	Saturday, July 28, 2018	315	285	5
SO46943	Friday, August 3, 2018	531	285	5
SO46962	Wednesday, August 8, 2018	99	285	5
SO46971	Friday, August 10, 2018	207	285	5
SO46991	Thursday, August 16, 2018	513	285	5
SO46996	Thursday, August 16, 2018	512	285	5
SO47026	Thursday, August 23, 2018	476	285	5
SO47040	Saturday, August 25, 2018	422	285	5
SO47046	Sunday, August 26, 2018	612	285	5
SO47053	Monday, August 27, 2018	45	285	5
SO47067	Thursday, August 30, 2018	135	285	5
SO47406	Saturday, September 15, 2018	651	285	5
SO47424	Wednesday, September 19, 2018	368	285	5
SO47449	Thursday, September 27, 2018	652	285	5
SO47454	Saturday, September 29, 2018	585	285	5
SO47455	Saturday, September 29, 2018	170	285	5
SO47457	Saturday, September 29, 2018	98	285	5
SO47691	Friday, October 12, 2018	628	285	5
SO47726	Monday, October 29, 2018	315	285	5
SO47993	Wednesday, November 7, 2018	207	285	5
SO48015	Tuesday, November 13, 2018	513	285	5
SO48018	Wednesday, November 14, 2018	512	285	5
SO48051	Tuesday, November 20, 2018	476	285	5
SO48062	Thursday, November 22, 2018	422	285	5
SO48068	Sunday, November 25, 2018	612	285	5
SO48075	Monday, November 26, 2018	45	285	5
SO48090	Friday, November 30, 2018	135	285	5
SO48092	Friday, November 30, 2018	9	285	5
SO48343	Tuesday, December 18, 2018	651	285	5
SO48357	Friday, December 21, 2018	225	285	5
SO48365	Monday, December 24, 2018	368	285	5
SO48391	Friday, December 28, 2018	652	285	5
SO48393	Saturday, December 29, 2018	170	285	5
SO48395	Sunday, December 30, 2018	585	285	5
SO48398	Sunday, December 30, 2018	98	285	5
SO48760	Thursday, January 17, 2019	315	285	5
SO49064	Wednesday, February 6, 2019	296	285	5
SO49090	Monday, February 11, 2019	512	285	5
SO49121	Monday, February 18, 2019	513	285	5
SO49124	Monday, February 18, 2019	476	285	5
SO49145	Sunday, February 24, 2019	422	285	5
SO49154	Wednesday, February 27, 2019	612	285	5
SO49159	Wednesday, February 27, 2019	45	285	5
SO49170	Thursday, February 28, 2019	9	285	5
SO49460	Wednesday, March 6, 2019	675	285	5
SO49487	Tuesday, March 12, 2019	652	285	5
SO49495	Friday, March 15, 2019	585	285	5
SO49509	Wednesday, March 20, 2019	170	285	5
SO49520	Sunday, March 24, 2019	98	285	5
SO49524	Monday, March 25, 2019	368	285	5
SO49869	Friday, April 19, 2019	315	285	5
SO49873	Monday, April 22, 2019	27	285	5
SO49878	Wednesday, April 24, 2019	404	285	5
SO49886	Saturday, April 27, 2019	387	285	5
SO50212	Monday, May 6, 2019	207	285	5
SO50230	Friday, May 10, 2019	62	285	5
SO50231	Friday, May 10, 2019	512	285	5
SO50234	Saturday, May 11, 2019	9	285	5
SO50260	Saturday, May 18, 2019	531	285	5
SO50279	Tuesday, May 21, 2019	513	285	5
SO50291	Friday, May 24, 2019	152	285	5
SO50293	Saturday, May 25, 2019	476	285	5
SO50302	Tuesday, May 28, 2019	422	285	5
SO50307	Wednesday, May 29, 2019	612	285	5
SO50315	Thursday, May 30, 2019	45	285	5
SO50701	Thursday, June 13, 2019	225	285	5
SO50726	Friday, June 21, 2019	170	285	5
SO50740	Tuesday, June 25, 2019	368	285	5
SO50752	Friday, June 28, 2019	243	285	5
SO50756	Saturday, June 29, 2019	585	285	5
SO50757	Saturday, June 29, 2019	652	285	5
SO51115	Saturday, July 13, 2019	27	285	5
SO51137	Wednesday, July 17, 2019	494	285	5
SO51158	Friday, July 26, 2019	404	285	5
SO51701	Saturday, August 3, 2019	80	285	5
SO51705	Saturday, August 3, 2019	441	285	5
SO51718	Tuesday, August 6, 2019	207	285	5
SO51746	Sunday, August 11, 2019	62	285	5
SO51758	Tuesday, August 13, 2019	9	285	5
SO51760	Wednesday, August 14, 2019	260	285	5
SO51775	Friday, August 16, 2019	700	285	5
SO51780	Saturday, August 17, 2019	531	285	5
SO51824	Thursday, August 22, 2019	63	285	5
SO51831	Saturday, August 24, 2019	45	285	5
SO51852	Wednesday, August 28, 2019	296	285	5
SO51853	Wednesday, August 28, 2019	476	285	5
SO51864	Friday, August 30, 2019	422	285	5
SO51874	Saturday, August 31, 2019	8	285	5
SO53474	Thursday, September 5, 2019	297	285	5
SO53501	Tuesday, September 10, 2019	675	285	5
SO53524	Saturday, September 14, 2019	611	285	5
SO53540	Tuesday, September 17, 2019	477	285	5
SO53551	Thursday, September 19, 2019	627	285	5
SO53563	Saturday, September 21, 2019	170	285	5
SO53568	Sunday, September 22, 2019	171	285	5
SO53575	Monday, September 23, 2019	44	285	5
SO53595	Wednesday, September 25, 2019	368	285	5
SO53625	Monday, September 30, 2019	98	285	5
SO55267	Saturday, October 12, 2019	27	285	5
SO55313	Saturday, October 26, 2019	404	285	5
SO55331	Thursday, October 31, 2019	494	285	5
SO57027	Monday, November 4, 2019	441	285	5
SO57039	Wednesday, November 6, 2019	207	285	5
SO57064	Saturday, November 9, 2019	62	285	5
SO57072	Saturday, November 9, 2019	9	285	5
SO57074	Sunday, November 10, 2019	260	285	5
SO57081	Monday, November 11, 2019	296	285	5
SO57088	Wednesday, November 13, 2019	700	285	5
SO57104	Friday, November 15, 2019	531	285	5
SO57118	Sunday, November 17, 2019	63	285	5
SO57126	Tuesday, November 19, 2019	45	285	5
SO57149	Saturday, November 23, 2019	422	285	5
SO57162	Monday, November 25, 2019	476	285	5
SO58924	Tuesday, December 3, 2019	297	285	5
SO58971	Thursday, December 12, 2019	611	285	5
SO58987	Sunday, December 15, 2019	477	285	5
SO58989	Sunday, December 15, 2019	675	285	5
SO58993	Sunday, December 15, 2019	627	285	5
SO59024	Thursday, December 19, 2019	44	285	5
SO59035	Saturday, December 21, 2019	368	285	5
SO59070	Monday, December 30, 2019	351	285	5
SO59071	Monday, December 30, 2019	170	285	5
SO59076	Tuesday, December 31, 2019	98	285	5
SO61217	Wednesday, January 15, 2020	494	285	5
SO61257	Tuesday, January 28, 2020	404	285	5
SO63130	Sunday, February 2, 2020	531	285	5
SO63144	Thursday, February 6, 2020	441	285	5
SO63181	Wednesday, February 12, 2020	700	285	5
SO63189	Friday, February 14, 2020	99	285	5
SO63228	Thursday, February 20, 2020	62	285	5
SO63235	Friday, February 21, 2020	422	285	5
SO63245	Saturday, February 22, 2020	63	285	5
SO63246	Saturday, February 22, 2020	45	285	5
SO63270	Tuesday, February 25, 2020	296	285	5
SO63281	Wednesday, February 26, 2020	476	285	5
SO63293	Friday, February 28, 2020	260	285	5
SO65207	Tuesday, March 10, 2020	611	285	5
SO65220	Thursday, March 12, 2020	297	285	5
SO65229	Friday, March 13, 2020	675	285	5
SO65242	Tuesday, March 17, 2020	627	285	5
SO65246	Wednesday, March 18, 2020	98	285	5
SO65248	Thursday, March 19, 2020	170	285	5
SO65249	Thursday, March 19, 2020	171	285	5
SO65283	Tuesday, March 24, 2020	368	285	5
SO67331	Sunday, April 26, 2020	404	285	5
SO67348	Thursday, April 30, 2020	494	285	5
SO69405	Monday, May 4, 2020	441	285	5
SO69419	Wednesday, May 6, 2020	207	285	5
SO69443	Sunday, May 10, 2020	62	285	5
SO69451	Monday, May 11, 2020	260	285	5
SO69452	Monday, May 11, 2020	9	285	5
SO69465	Wednesday, May 13, 2020	700	285	5
SO69474	Friday, May 15, 2020	531	285	5
SO69485	Saturday, May 16, 2020	99	285	5
SO69502	Wednesday, May 20, 2020	612	285	5
SO69510	Thursday, May 21, 2020	422	285	5
SO69513	Thursday, May 21, 2020	45	285	5
SO69518	Friday, May 22, 2020	63	285	5
SO69533	Wednesday, May 27, 2020	476	285	5
SO69565	Sunday, May 31, 2020	8	285	5
SO43845	Tuesday, August 1, 2017	206	285	5
SO44488	Friday, November 3, 2017	206	285	5
SO45270	Friday, February 2, 2018	206	285	5
SO46028	Wednesday, May 2, 2018	206	285	5
SO46933	Wednesday, August 1, 2018	206	285	5
SO47965	Friday, November 2, 2018	206	285	5
SO49091	Monday, February 11, 2019	206	285	5
SO50191	Wednesday, May 1, 2019	206	285	5
SO51693	Friday, August 2, 2019	206	285	5
SO57017	Saturday, November 2, 2019	206	285	5
SO63124	Saturday, February 1, 2020	206	285	5
SO69394	Friday, May 1, 2020	206	285	5
SO43902	Saturday, August 26, 2017	566	285	5
SO44552	Friday, November 24, 2017	566	285	5
SO45329	Thursday, February 22, 2018	566	285	5
SO46090	Friday, May 25, 2018	566	285	5
SO47042	Saturday, August 25, 2018	566	285	5
SO48063	Friday, November 23, 2018	566	285	5
SO49149	Monday, February 25, 2019	566	285	5
SO50306	Tuesday, May 28, 2019	566	285	5
SO46630	Wednesday, July 11, 2018	530	285	5
SO47681	Sunday, October 7, 2018	530	285	5
SO48734	Saturday, January 5, 2019	530	285	5
SO49836	Saturday, April 6, 2019	530	285	5
SO51108	Wednesday, July 10, 2019	530	285	5
SO55253	Sunday, October 6, 2019	530	285	5
SO61230	Monday, January 20, 2020	530	285	5
SO46672	Friday, July 27, 2018	81	285	5
SO47725	Monday, October 29, 2018	81	285	5
SO48766	Sunday, January 20, 2019	81	285	5
SO49865	Thursday, April 18, 2019	81	285	5
SO51147	Sunday, July 21, 2019	81	285	5
SO55328	Thursday, October 31, 2019	81	285	5
SO61228	Monday, January 20, 2020	81	285	5
SO67349	Thursday, April 30, 2020	81	285	5
SO46995	Thursday, August 16, 2018	62	285	5
SO47703	Sunday, October 21, 2018	404	285	5
SO48020	Wednesday, November 14, 2018	62	285	5
SO48061	Thursday, November 22, 2018	224	285	5
SO48777	Thursday, January 24, 2019	404	285	5
SO49122	Monday, February 18, 2019	531	285	5
SO49133	Wednesday, February 20, 2019	135	285	5
SO50276	Tuesday, May 21, 2019	135	285	5
SO43659	Saturday, July 1, 2017	676	285	5
SO44305	Thursday, October 19, 2017	676	285	5
SO45061	Friday, January 19, 2018	676	285	5
SO45779	Sunday, April 1, 2018	676	285	5
SO46604	Sunday, July 1, 2018	676	285	5
SO47693	Sunday, October 14, 2018	676	285	5
SO48730	Tuesday, January 1, 2019	676	285	5
SO49822	Monday, April 1, 2019	676	285	5
SO51081	Monday, July 1, 2019	676	285	5
SO55234	Tuesday, October 1, 2019	676	285	5
SO61173	Wednesday, January 1, 2020	676	285	5
SO67260	Wednesday, April 1, 2020	676	285	5
SO44101	Sunday, September 17, 2017	675	285	5
SO44493	Sunday, November 5, 2017	531	285	5
SO44565	Tuesday, November 28, 2017	495	285	5
SO44764	Monday, December 18, 2017	386	285	5
SO45340	Sunday, February 25, 2018	495	285	5
SO45544	Tuesday, March 13, 2018	386	285	5
SO45578	Friday, March 30, 2018	26	285	5
SO46033	Thursday, May 3, 2018	531	285	5
SO46349	Monday, June 11, 2018	675	285	5
SO44074	Friday, September 1, 2017	216	281	2
SO44789	Wednesday, December 27, 2017	503	281	2
SO45271	Friday, February 2, 2018	162	281	2
SO45517	Thursday, March 1, 2018	216	281	2
SO46376	Saturday, June 23, 2018	503	281	2
SO47710	Wednesday, October 24, 2018	269	281	2
SO48368	Tuesday, December 25, 2018	143	281	2
SO43878	Sunday, August 20, 2017	144	281	2
SO44123	Monday, September 25, 2017	503	281	2
SO44303	Wednesday, October 18, 2017	252	281	2
SO44524	Monday, November 13, 2017	144	281	2
SO45567	Friday, March 23, 2018	503	281	2
SO46659	Sunday, July 22, 2018	161	281	2
SO46934	Wednesday, August 1, 2018	162	281	2
SO46961	Wednesday, August 8, 2018	36	281	2
SO47430	Wednesday, September 19, 2018	143	281	2
SO47446	Wednesday, September 26, 2018	636	281	2
SO47453	Friday, September 28, 2018	576	281	2
SO47713	Wednesday, October 24, 2018	161	281	2
SO47983	Monday, November 5, 2018	36	281	2
SO48002	Friday, November 9, 2018	107	281	2
SO48046	Sunday, November 18, 2018	359	281	2
SO48361	Sunday, December 23, 2018	575	281	2
SO44289	Monday, October 9, 2017	504	281	3
SO44568	Wednesday, November 29, 2017	287	281	3
SO44759	Friday, December 15, 2017	180	281	3
SO45048	Tuesday, January 9, 2018	504	281	3
SO45281	Tuesday, February 6, 2018	198	281	3
SO45791	Sunday, April 8, 2018	643	281	3
SO46040	Tuesday, May 8, 2018	198	281	3
SO46106	Thursday, May 31, 2018	287	281	3
SO46999	Friday, August 17, 2018	468	281	3
SO47364	Tuesday, September 4, 2018	306	281	3
SO47459	Sunday, September 30, 2018	395	281	3
SO48024	Thursday, November 15, 2018	468	281	3
SO48305	Thursday, December 6, 2018	306	281	3
SO49067	Wednesday, February 6, 2019	598	281	3
SO49077	Thursday, February 7, 2019	148	281	3
SO49080	Friday, February 8, 2019	237	281	3
SO49168	Thursday, February 28, 2019	694	281	3
SO49475	Saturday, March 9, 2019	219	281	3
SO49499	Sunday, March 17, 2019	327	281	3
SO49514	Thursday, March 21, 2019	472	281	3
SO49529	Wednesday, March 27, 2019	39	281	3
SO49537	Friday, March 29, 2019	238	281	3
SO49823	Monday, April 1, 2019	622	281	3
SO50247	Wednesday, May 15, 2019	598	281	3
SO50320	Friday, May 31, 2019	694	281	3
SO50659	Saturday, June 1, 2019	562	281	3
SO50742	Wednesday, June 26, 2019	39	281	3
SO53591	Wednesday, September 25, 2019	39	281	3
SO57116	Sunday, November 17, 2019	606	281	3
SO57165	Tuesday, November 26, 2019	148	281	3
SO59005	Wednesday, December 18, 2019	472	281	3
SO59009	Wednesday, December 18, 2019	238	281	3
SO59025	Friday, December 20, 2019	400	281	3
SO59057	Friday, December 27, 2019	695	281	3
SO61201	Thursday, January 9, 2020	183	281	3
SO61206	Monday, January 13, 2020	646	281	3
SO65313	Sunday, March 29, 2020	400	281	3
SO65314	Sunday, March 29, 2020	695	281	3
SO69424	Thursday, May 7, 2020	310	281	3
SO69463	Wednesday, May 13, 2020	148	281	3
SO44297	Friday, October 13, 2017	17	281	5
SO46937	Thursday, August 2, 2018	449	281	5
SO47968	Friday, November 2, 2018	449	281	5
SO46939	Thursday, August 2, 2018	124	288	10
SO47007	Monday, August 20, 2018	412	288	10
SO47059	Tuesday, August 28, 2018	214	288	10
SO47060	Wednesday, August 29, 2018	574	288	10
SO47388	Tuesday, September 11, 2018	160	288	10
SO47723	Monday, October 29, 2018	641	288	10
SO48081	Tuesday, November 27, 2018	214	288	10
SO48086	Thursday, November 29, 2018	574	288	10
SO48329	Friday, December 14, 2018	160	288	10
SO49461	Wednesday, March 6, 2019	322	288	10
SO49546	Sunday, March 31, 2019	665	288	10
SO50275	Tuesday, May 21, 2019	683	288	10
SO50281	Tuesday, May 21, 2019	592	288	10
SO50679	Friday, June 7, 2019	160	288	10
SO51738	Friday, August 9, 2019	617	288	10
SO51768	Thursday, August 15, 2019	412	288	10
SO51787	Sunday, August 18, 2019	124	288	10
SO53453	Sunday, September 1, 2019	106	288	10
SO53495	Monday, September 9, 2019	160	288	10
SO53624	Monday, September 30, 2019	466	288	10
SO57014	Friday, November 1, 2019	358	288	10
SO57115	Sunday, November 17, 2019	574	288	10
SO57166	Tuesday, November 26, 2019	412	288	10
SO57183	Friday, November 29, 2019	70	288	10
SO58941	Saturday, December 7, 2019	160	288	10
SO59048	Wednesday, December 25, 2019	635	288	10
SO59055	Friday, December 27, 2019	268	288	10
SO63186	Thursday, February 13, 2020	178	288	10
SO63231	Thursday, February 20, 2020	70	288	10
SO63250	Saturday, February 22, 2020	659	288	10
SO63253	Sunday, February 23, 2020	214	288	10
SO65320	Tuesday, March 31, 2020	466	288	10
SO69498	Tuesday, May 19, 2020	683	288	10
SO69543	Thursday, May 28, 2020	412	288	10
SO69557	Saturday, May 30, 2020	250	288	10
SO47356	Monday, September 3, 2018	67	292	7
SO48006	Sunday, November 11, 2018	301	292	7
SO48007	Sunday, November 11, 2018	157	292	7
SO48298	Tuesday, December 4, 2018	67	292	7
SO48733	Thursday, January 3, 2019	337	292	7
SO49056	Monday, February 4, 2019	157	292	7
SO49466	Thursday, March 7, 2019	571	292	7
SO49505	Tuesday, March 19, 2019	121	292	7
SO50193	Thursday, May 2, 2019	686	292	7
SO50318	Friday, May 31, 2019	211	292	7
SO50665	Monday, June 3, 2019	67	292	7
SO51732	Wednesday, August 7, 2019	427	292	7
SO51801	Tuesday, August 20, 2019	157	292	7
SO51803	Tuesday, August 20, 2019	31	292	7
SO53479	Friday, September 6, 2019	49	292	7
SO53559	Friday, September 20, 2019	553	292	7
SO55317	Sunday, October 27, 2019	229	292	7
SO57048	Thursday, November 7, 2019	427	292	7
SO57094	Thursday, November 14, 2019	686	292	7
SO57181	Thursday, November 28, 2019	211	292	7
SO58912	Monday, December 2, 2019	67	292	7
SO58936	Thursday, December 5, 2019	553	292	7
SO59000	Tuesday, December 17, 2019	445	292	7
SO63195	Saturday, February 15, 2020	301	292	7
SO63208	Monday, February 17, 2020	157	292	7
SO65186	Saturday, March 7, 2020	49	292	7
SO65233	Sunday, March 15, 2020	445	292	7
SO67275	Wednesday, April 8, 2020	337	292	7
SO67338	Monday, April 27, 2020	229	292	7
SO69427	Thursday, May 7, 2020	31	292	7
SO69436	Saturday, May 9, 2020	247	292	7
SO69494	Monday, May 18, 2020	211	292	7
SO51173	Wednesday, July 31, 2019	591	296	9
SO51871	Saturday, August 31, 2019	339	296	9
SO51872	Saturday, August 31, 2019	321	296	9
SO53555	Friday, September 20, 2019	483	296	9
SO53557	Friday, September 20, 2019	285	296	9
SO53579	Monday, September 23, 2019	33	296	9
SO53619	Sunday, September 29, 2019	616	296	9
SO55244	Saturday, October 5, 2019	634	296	9
SO57189	Saturday, November 30, 2019	321	296	9
SO59004	Tuesday, December 17, 2019	33	296	9
SO59062	Sunday, December 29, 2019	69	296	9
SO61226	Saturday, January 18, 2020	591	296	9
SO63227	Thursday, February 20, 2020	141	296	9
SO63256	Sunday, February 23, 2020	357	296	9
SO63292	Friday, February 28, 2020	321	296	9
SO65190	Sunday, March 8, 2020	483	296	9
SO65274	Monday, March 23, 2020	51	296	9
SO65318	Monday, March 30, 2020	33	296	9
SO67345	Wednesday, April 29, 2020	664	296	9
SO69516	Friday, May 22, 2020	357	296	9
SO55327	Wednesday, October 30, 2019	664	296	9
SO51174	Wednesday, July 31, 2019	664	296	9
SO55240	Thursday, October 3, 2019	429	296	9
SO59072	Tuesday, December 31, 2019	616	296	9
SO65222	Thursday, March 12, 2020	303	296	9
SO65275	Monday, March 23, 2020	555	296	9
SO65323	Tuesday, March 31, 2020	616	296	9
SO51161	Sunday, July 28, 2019	86	295	8
SO51166	Tuesday, July 30, 2019	572	295	8
SO51171	Wednesday, July 31, 2019	639	295	8
SO51172	Wednesday, July 31, 2019	392	295	8
SO51697	Friday, August 2, 2019	681	295	8
SO51750	Tuesday, August 13, 2019	68	295	8
SO51805	Tuesday, August 20, 2019	554	295	8
